State	Search Term	Page Number	Index of Search within the Page	Number of Times Domain Appeared within state	Title	Description	Link	Google Link
New York	food assistance	2	2	1	New York - lawhelpny.org	Legal Assistance of Western New York, Inc.- LawNY® - Geneva Office Read this in: Spanish / Español. Public Assistance and Child Support. Frequently asked questions about public assistance and child support. ... Commodity Supplemental Food Program (CSFP) The New York State Department of Health's Commodity Supplemental Food …	https://www.lawhelpny.org/issues/public-benefits/food-stamps-and-feeding-programs?location=all	https://www.lawhelpny.org/issues/public-benefits/food-stamps-and...
New York	food assistance	2	3	2	NEW YORK CITYWIDE GUIDE TO FOOD & ASSISTANCE	10 11 FOOD FOR KIDS Neighborhood Guide to Food and Assistance - New York Edition Neighborhood Guide to Food and Assistance - New York Edition Urban Health Plan - Bronx WIC	http://www.hungerfreeamerica.org/sites/default/files/atoms/files/Ciytwide_English_2017.pdf	www.hungerfreeamerica.org/sites/default/files/atoms/files/Ciytwide...
New York	food assistance	2	4	1	Pet Assistance Network: New York Food Assistance Programs	Directory of Food Assistance Programs in New York. Please help us keep pets with their families and find loving homes for homeless dogs, cats, birds, horses, etc.	http://www.petassistancenetwork.com/pet_assistance_programs.php?t=food&s=NY	www.petassistancenetwork.com/pet_assistance_programs.php?t=food&s=NY
New York	food assistance	2	5	1	New York City Food Assistance Collaborative | …	The New York City Food Assistance Collaborative is a coalition of major players working to alleviate hunger in New York City. Bringing together City Harvest, United Way of New York City, the New York City Human Resources Administration, and the New York State Department of Health Hunger Prevention and Nutrition Assistance …	http://www.helmsleytrust.org/programs/place-based-new-york-city-new-york-city-food-assistance-collaborative	www.helmsleytrust.org/programs/place-based-new-york-city-new-york...
New York	food assistance	2	6	1	New York Assistance Programs. - Need Help Paying Bills	Find financial aid and assistance programs in New York. Resources can help with rent, utility and heating bills, health care and food. Get help in all cities including New York City, Buffalo, and Rochester.	http://www.needhelppayingbills.com/html/new_york_assistance_programs.html	www.needhelppayingbills.com/html/new_york_assistance_programs.html
New York	food assistance	2	7	1	Nutrition Grants, Food Assistance Grants in New York …	Grants for Food Pantries, Food Assistance Programs, and School Nutrition and Exercise Programs in New York City	https://nyc.grantwatch.com/cat/24/nutrition-grants.html	https://nyc.grantwatch.com/cat/24/nutrition-grants.html
New York	food assistance	2	8	1	Emergency Assistance | Foodhelp.nyc	Emergency Assistance. You can get food today from New York City’s food pantries, which provide groceries you can cook at home, and community kitchens, which provide hot meals.	http://foodhelp.nyc/emergency-assistance-en/	foodhelp.nyc/emergency-assistance-en
New York	food assistance	2	9	1	Social Services | City of New York	Emergency financial assistance, employment and unemployment benefits, food stamps, food pantries and soup kitchens, health care, and other benefits. Learn about City's financial products that can help you save for the future. Learn about City's financial products that can help you save for the	http://www.nyc.gov/portal/site/nycgov/menuitem.97c1bd68f8a941f6a62fa24601c789a0/	www.nyc.gov/portal/site/nycgov/menuitem.97c1bd68f8a941f6a62fa24601...
New York	food assistance	2	10	1	New York Food Stamp Program's Unofficial Guide	Introduction. The food stamps program in New York is under the Office of Temporary and Disability Assistance. The program is administered, however, through federal funds by the USDA under the Supplemental Nutrition Assistance Program (SNAP).	http://www.foodstamps.org/new-york	www.foodstamps.org/new-york
New York	food assistance	2	1	7	Food In New York - Search Food In New York		https://46120906.r.bat.bing.com/?ld=d3yXppS_dbtEVaiusrnb9-RzVUCUwr3Pr4SE_oPYZgBbPeqHHZXGr4c5lSw_NUv9K36Ppc0Ec1R3CTq4yjBNP87Hrwt5LTk9SW8t-tA9Q4x-in6ddACcu5Ejc1w4tFtjvgcgmCPhIzHBbxJDHyocGIXjG2KVE&u=http%3a%2f%2fin.zapmetasearch.com%2fws%3fq%3dfood%2520in%2520new%2520york%26de%3dc%26asid%3dzm_in_ba_2_cg1_10	in.zapmetasearch.com/Food In New York
New York	food outreach	1	1	2	Outreach NOEP Coordinator » Food Bank of Central New York	Outreach NOEP Coordinator. Full-time; typical hours are Monday – Friday, 8:00 am – 4:30 pm. The Nutrition Outreach and Education Coordinator is responsible for conducting eligibility prescreening, application assistance and dissemination of referrals to clients, following up with clients, and data tracking.	https://foodbankcny.org/about-us/careers/outreach-noep-coordinator/	https://foodbankcny.org/about-us/careers/outreach-noep-coordinator
New York	food outreach	1	2	4	SNAP Outreach » Food Bank of Central New York	SNAP Outreach Need help applying for Supplemental Nutrition Assistance Program (SNAP) benefits? Contact Food Bank of Central New York's Nutrition Outreach and Education Program (NOEP) for help.	https://www.foodbankcny.org/our-programs/snap-outreach/	https://www.foodbankcny.org/our-programs/snap-outreach
New York	food outreach	1	3	1	Lighthouse Mission | Food Outreach | Bellport, New York	"Lighthouse Mission is Long Island's Larges Mobile Food Pantry, bringing ""Hope Beyond the Food"" to struggling Long Islanders in 9 locations across Suffolk County"	http://www.lighthousemission.com/#!	www.lighthousemission.com/#!
New York	food outreach	1	4	1	New Beginnings Clothing and Food Outreach, Inc. - …	New Beginnings Clothing and Food Outreach, Inc.. 3605 County Route 14, Madrid, New York 13660. New York State Corporation	http://opendatany.com/corporation.php?id=3507944	opendatany.com › … › St. Lawrence County › Madrid › 13660
New York	food outreach	1	5	2	New Beginnings Clothing and Food Outreach, Inc. - Home | Facebook	New Beginnings Clothing and Food Outreach, Inc., Madrid, New York. 364 likes. New Beginnings is a community outreach offering new and gently used...	https://www.facebook.com/NBthriftstore	https://www.facebook.com/NBthriftstore
New York	food outreach	1	6	1	New Beginnings Clothing And Food Outreach Inc in Madrid, New York …	New Beginnings Clothing And Food Outreach Inc: Employer Identification Number (EIN) 510634740: Name of Organization: New Beginnings Clothing And Food Outreach Inc	http://www.nonprofitfacts.com/NY/New-Beginnings-Clothing-And-Food-Outreach-Inc.html	www.nonprofitfacts.com › New York
New York	food outreach	1	7	1	A New 'Mobile Food Outreach' for Centereach Residents …	On Friday April 10th, Lighthouse Mission (Long Island’s oldest & largest Mobile Food Pantry) will be launching a weekly ”Mobile Food Outreach” for Centereach residents in need. Individuals and families in need are welcome to attend for FREE food and clothing, rain or shine. The outreach will	https://patch.com/new-york/sachem/new-mobile-food-outreach-centereach-residents-0	https://patch.com/new-york/sachem/new-mobile-food-outreach-center...
New York	food outreach	1	8	1	New York Outreach Centers- Community Outreach …	Find listings of community outreach centers in New York. We have listed out all of the cities below in New York, where we have found hard to find programs for assistance.	http://www.outreachcenters.net/state/new_york	www.outreachcenters.net/state/new_york
New York	food outreach	1	9	2	Outreach Program to the poor in New York City | The …	The Bowery Mission provides community outreach programs to the homeless and those in need in Manhattan and Brooklyn neighborhoods in New York City.	https://www.bowery.org/programs/compassionate-care/outreach-program/	https://www.bowery.org/programs/compassionate-care/outreach-program
New York	food outreach	1	1	6	840 Hotels in New York - Great rates, guest-reviews.		https://0.r.bat.bing.com/?ld=d3y5XujQ_AB2fpx16askraDzVUCUzWCSRFgb80QYwr9xNp58jHI24DFBYJ_UyA7ZjkQNQO_GE3roc9i0NFAFarr2Kkp0maejWkq-2q4pZqwFpiO0nEi59nUXayU05pTssziNPrwkeB051CD7_KC63FaE_voC0&u=http%3a%2f%2fwww.booking.com%2fcity%2fus%2fnew-york.html%3faid%3d339462%26label%3dmsn-ZrjEghZFkfUDshBqs_axuA-6303857534%3atikwd-9348681241%3aneo%3amtb%3adec%3aqsNew%2520York%2520food%2520outreach%26utm_campaign%3dUnited%2520States%2520of%2520America%26utm_medium%3dcpc%26utm_source%3dbing%26utm_term%3dZrjEghZFkfUDshBqs_axuA	www.Booking.com
New York	food outreach	1	2	8	Food In New York - Search Food In New York		https://46120906.r.bat.bing.com/?ld=d3pM5cS2SGAEVMqKeiOcmjSTVUCUyvrRitLoy8f2p-y_qpVWjlqp-FHiHarWhFH0kSHfEigYLGze_68GotJ2FNxM-kAeRbfQ8Ve4G1b0naNUWJHR7BjgwQP_sGXjr2DXnA-4ez1haAHN-M26JdSOAtE-WT1Tk&u=http%3a%2f%2fin.zapmetasearch.com%2fws%3fq%3dfood%2520in%2520new%2520york%26de%3dc%26asid%3dzm_in_ba_2_cg1_10	in.zapmetasearch.com/Food In New York
New York	food outreach	2	1	2	A New 'Mobile Food Outreach' for Centereach Residents …	On Friday April 10th, Lighthouse Mission (Long Island’s oldest & largest Mobile Food Pantry) will be launching a weekly ”Mobile Food Outreach” for Centereach residents in need. Individuals and families in need are welcome to attend for FREE food and clothing, rain or shine. The outreach will	https://patch.com/new-york/sachem/new-mobile-food-outreach-centereach-residents-0	https://patch.com/new-york/sachem/new-mobile-food-outreach-center...
New York	food outreach	2	2	2	New Beginnings Clothing And Food Outreach Inc in Madrid, New York …	New Beginnings Clothing And Food Outreach Inc: Employer Identification Number (EIN) 510634740: Name of Organization: New Beginnings Clothing And Food Outreach Inc	http://www.nonprofitfacts.com/NY/New-Beginnings-Clothing-And-Food-Outreach-Inc.html	www.nonprofitfacts.com › New York
New York	food outreach	2	3	1	Hillside Food Outreach in Pleasantville, New York, NY	Hillside Food Outreach Address: 404 Irvington Street, Pleasantville, NY 10570, United States Phone: +1 845-225-3393	https://www.searchonamerica.com/place/hillside-food-outreach_6875938.html	https://www.searchonamerica.com/place/hillside-food-outreach...
New York	food outreach	2	4	3	Outreach Program to the poor in New York City | The …	The Bowery Mission provides community outreach programs to the homeless and those in need in Manhattan and Brooklyn neighborhoods in New York City.	https://www.bowery.org/programs/compassionate-care/outreach-program/	https://www.bowery.org/programs/compassionate-care/outreach-program
New York	food outreach	2	5	3	Hillside Food Outreach - Pleasantville, New York - …	Hillside Food Outreach, Pleasantville, New York. 9 likes. Public Service	https://www.facebook.com/pages/Hillside-Food-Outreach/108513239217254	https://www.facebook.com/pages/Hillside-Food-Outreach/108513239217254
New York	food outreach	2	6	1	Nutrition Outreach and Education Program (NOEP) - Hunger Solutions New York	Hunger Solutions New York manages NOEP in nearly every county in New York State and throughout all boroughs of New York City ... SNAP is a federally-funded program that stretches the monthly food budgets of all who meet program guidelines. NOEP also works to increase participation in the School Breakfast Program and the Summer …	http://hungersolutionsny.org/what-we-do/our-programs/nutrition-outreach-and-education-program-noep	hungersolutionsny.org/.../nutrition-outreach-and-education-program...
New York	food outreach	2	7	1	New York Food Stamp Outreach :: The Future of …	"The number of food stamp recipients in New York has grown to 3.1 million from 1.8 million over the last five years. You'd think the state would be looking to help people get off food stamps. Instead, it's spending millions of dollars on ""outreach"" aimed"	http://www.futureofcapitalism.com/2012/09/new-york-food-stamp-outreach	www.futureofcapitalism.com/2012/09/new-york-food-stamp-outreach
New York	food outreach	2	8	1	Hillside Food Outreach | Feeding Families | Providing Food …	Hillside Food Outreach exists to provide food to those in need throughout Westchester & Putnam Counties in New York and Western Connecticut. It is our Mission to deliver food to people who are, for whatever reason, unable to access local food pantries. We also provide food bags for special needs diets, such as diabetes. Our Adopt A Family …	http://hillsidefoodoutreach.org/	hillsidefoodoutreach.org
New York	food outreach	2	9	4	NYC Food Policy - New York Food	The NYC Food Policy website was created to help New Yorkers find information about New York City programs, ... and support economic opportunity and environmental sustainability in the food system. Learn more about New York City’s work to: ... Compost education and outreach to NYC residents, nonprofit organizations, and …	http://www1.nyc.gov/site/foodpolicy/index.page	www1.nyc.gov/site/foodpolicy/index.page
New York	food outreach	2	10	1	Summer Food Service Program (SFSP) | Child Nutrition | …	Click here to find FREE SUMMER MEALS near you! The Food and Nutrition Service, an agency of the United States Department of Agriculture (USDA), administers the Summer Food Service Program (SFSP) at the federal level, while the New York State Education Department (NYSED) administers the program at the state level.	http://portal.nysed.gov/portal/page/portal/CNKC/SFSP_pp	portal.nysed.gov/portal/page/portal/CNKC/SFSP_pp
New York	food outreach	2	1	9	Food In New York - Search Food In New York		https://46120906.r.bat.bing.com/?ld=d3tscCIbOxxF5AlZ8RiasY5DVUCUzGwqoGpZ7BeEz6No-eddUKwCpDHkfoQDtgfDRXPJ6XhpIs5UcAaf-fq2LKNCbmc5Yz0G7HHvKI9eVLqh0rAawthSu--HDIHoewBkvWOF8WY0Uo0fQx4QRV_Xm8OjrWlWM&u=http%3a%2f%2fin.zapmetasearch.com%2fws%3fq%3dfood%2520in%2520new%2520york%26de%3dc%26asid%3dzm_in_ba_2_cg1_10	in.zapmetasearch.com/Food In New York
New York	food advocacy	1	1	5	Advocacy » Food Bank of Central New York	Food Bank of Central New York ... Advocacy … because it takes more than food to end hunger. To make the systematic changes necessary to achieve our mission of ending hunger, Food Bank of Central New York engages in advocacy activity.	https://www.foodbankcny.org/get-involved/advocacy/	https://www.foodbankcny.org/get-involved/advocacy
